user_id,book_id,rating
86,23,3.0
86,312,3.0
86,317,3.0
86,303,3.5
86,887,2.5
86,466,3.5
86,526,3.0
86,845,3.0
86,292,3.0
86,190,2.5
86,485,3.0
86,179,3.0
86,357,3.0
86,390,4.0
86,881,3.0
86,665,3.0
86,312,3.5
86,634,3.0
86,953,3.0
86,245,2.5
86,353,3.0
86,38,3.0
86,757,3.0
86,362,3.5
86,178,3.5
86,103,3.5
86,250,3.0
86,119,2.5
86,256,3.5
86,673,3.5
86,7,3.5
86,211,3.0
86,443,2.5
86,416,3.0
86,643,3.5
86,287,2.5
86,689,3.0
86,888,3.0
86,487,3.0
86,201,3.0
86,580,3.0
86,954,3.0
86,187,3.0
86,714,3.5
86,701,3.5
86,119,2.0
86,285,3.0
86,385,3.5
86,443,2.0
86,625,3.5
86,440,3.5
86,664,2.5
86,328,3.5
86,450,3.0
86,328,3.5
86,828,3.0
86,99,3.5
86,527,3.0
86,67,2.0
86,601,3.0
87,521,4.0
87,334,3.5
87,692,3.0
87,536,3.5
87,215,3.5
87,44,4.0
87,828,3.5
87,317,3.5
87,706,3.0
87,682,2.0
87,482,3.5
87,36,3.0
87,728,4.0
87,184,3.0
87,529,3.5
87,190,3.0
87,99,4.0
87,586,3.5
87,580,2.5
87,99,4.0
87,415,3.5
87,36,2.5
87,809,3.5
87,645,3.0
87,455,3.0
87,568,4.0
87,17,2.5
87,531,3.5
87,805,3.5
87,752,3.5
87,159,3.5
87,335,3.0
87,249,3.5
87,580,3.0
87,36,2.5
87,828,3.5
87,557,3.0
87,67,3.0
87,896,2.5
87,550,3.0
87,17,2.5
88,735,3.5
88,389,4.0
88,300,4.0
88,892,3.5
88,132,4.0
88,521,4.0
88,825,3.5
88,419,2.0
88,583,2.5
88,594,3.5
88,193,4.5
88,187,3.0
88,873,4.0
88,7,3.0
88,535,5.0
88,321,3.5
88,451,3.0
88,990,4.5
88,228,4.0
88,523,3.5
88,20,2.0
88,999,5.0
88,639,3.0
88,133,3.0
88,949,1.5
88,280,3.0
88,567,4.5
88,20,2.0
88,491,5.0
88,318,5.0
88,780,2.5
88,367,5.0
88,133,3.5
88,103,4.5
88,409,4.0
88,88,4.0
88,587,4.5
88,61,3.0
88,598,3.0
88,830,5.0
88,240,3.5
88,574,4.5
88,664,3.5
88,788,4.5
88,619,4.5
88,752,1.5
88,311,5.0
88,543,5.0
88,744,4.5
88,421,3.5
88,20,3.5
88,333,1.0
88,997,2.5
88,501,4.0
88,471,4.5
89,274,2.5
89,670,3.5
89,668,4.0
89,895,3.0
89,428,3.0
89,387,4.0
89,372,3.5
89,205,3.0
89,322,3.0
89,270,3.0
89,742,3.5
89,794,4.0
89,72,4.0
89,251,3.0
89,449,4.0
89,856,3.0
89,211,3.0
89,353,2.5
89,377,2.5
89,543,3.5
89,328,3.5
89,392,3.5
90,250,4.5
90,6,5.0
90,23,5.0
90,925,3.5
90,171,3.0
90,669,4.5
90,124,2.5
90,494,5.0
90,698,2.5
90,36,3.0
90,251,4.5
90,415,3.5
90,36,2.0
90,713,5.0
90,32,3.0
90,697,4.5
90,896,3.5
90,442,4.5
90,712,3.0
90,533,4.5
90,533,5.0
90,116,4.5
90,927,3.5
90,184,3.5
90,358,3.5
90,309,4.0
90,508,2.0
90,728,4.0
90,415,4.5
90,365,4.5
90,809,2.5
90,66,3.5
90,809,3.5
90,215,4.5
90,84,4.0
90,358,2.5
90,365,4.0
90,67,3.5
90,508,2.5
90,442,2.5
90,580,4.5
90,508,4.5
90,232,2.5
90,508,3.5
90,580,4.0
90,316,4.5
90,849,4.0
90,317,5.0
90,941,4.5
90,356,2.5
90,23,3.5
90,706,3.5
90,795,4.5
90,215,3.0
90,23,4.0
90,91,4.0
92,199,2.5
92,659,4.5
92,79,4.0
92,956,3.0
92,903,2.5
92,424,5.0
92,725,3.5
92,60,4.0
92,489,4.0
92,741,4.5
92,154,4.0
92,886,3.5
92,85,3.5
92,335,3.5
92,776,3.5
92,795,3.0
92,290,2.0
92,929,3.0
92,994,3.0
92,910,3.5
92,624,3.5
92,97,3.5
92,175,4.0
92,731,4.0
92,403,3.5
92,313,4.0
92,967,4.0
92,983,3.0
92,886,4.0
92,683,5.0
92,174,3.5
92,816,3.0
92,438,4.5
92,52,3.5
92,359,4.0
92,437,4.0
93,334,4.0
93,631,3.0
93,140,3.5
93,719,3.0
93,416,3.5
94,556,4.0
94,709,3.0
94,845,4.0
94,23,3.0
94,828,4.5
94,896,2.5
94,796,4.5
94,381,3.5
94,443,2.0
94,311,4.0
94,580,3.5
94,619,3.0
94,207,2.5
94,358,4.0
94,202,3.0
95,658,3.5
95,805,3.0
95,419,2.5
95,580,3.0
95,376,4.5
95,809,4.0
95,184,3.5
95,896,2.0
95,580,4.5
95,489,4.5
95,945,4.0
95,249,4.0
95,669,3.0
95,245,2.5
95,100,3.0
95,945,4.0
95,54,2.5
95,494,4.0
95,706,3.0
95,795,4.0
95,767,2.5
95,184,2.5
95,245,3.5
95,945,3.5
95,531,3.5
95,533,3.5
95,533,3.5
95,84,3.0
95,529,5.0
95,17,2.5
95,67,3.5
95,159,3.5
95,945,2.0
95,580,4.0
95,632,3.5
95,358,4.5
95,202,4.0
95,767,4.5
95,927,3.0
95,533,4.0
95,993,2.5
95,580,3.5
95,531,4.0
95,23,3.0
95,17,3.0
95,84,3.5
95,805,3.0
95,36,3.5
95,232,3.0
95,713,2.5
95,84,4.5
95,442,2.5
95,948,4.0
95,828,4.0
97,549,4.0
97,789,4.0
97,324,4.5
97,627,4.5
97,513,3.5
97,498,4.5
97,550,5.0
97,454,4.5
97,316,3.0
97,109,4.0
97,837,4.0
97,888,4.5
97,61,4.0
97,306,5.0
97,393,4.5
97,793,4.5
97,973,4.0
97,487,4.0
97,43,5.0
97,727,4.5
97,954,4.5
97,306,4.0
97,687,4.0
97,677,3.5
97,416,4.0
97,309,4.5
97,352,4.5
97,694,4.0
97,853,4.0
98,736,2.5
98,68,3.0
98,590,3.5
98,621,3.0
98,642,3.0
98,899,3.5
98,745,3.0
98,5,3.5
98,382,4.0
98,872,4.0
98,663,3.0
98,867,2.5
98,925,3.5
99,914,3.5
99,890,3.0
99,518,3.5
99,752,3.5
99,246,3.5
99,619,3.0
99,592,2.5
99,908,3.5
99,734,4.0
99,994,3.5
99,643,3.5
99,993,3.5
99,97,3.5
99,800,3.5
99,619,4.0
99,901,3.0
99,791,4.0
99,569,3.5
99,214,4.0
99,212,3.5
99,784,2.5
99,88,3.5
99,263,3.0
99,263,2.5
99,961,3.0
99,894,3.5
99,277,4.0
99,744,3.5
99,562,3.5
99,986,3.5
99,724,4.0
99,956,3.0
99,646,3.5
99,25,3.5
99,842,3.0
99,892,3.5
99,1,3.0
99,399,4.0
99,127,3.0
99,918,4.0
99,915,3.5
99,52,4.0
99,768,3.0
99,914,3.0
99,613,3.0
99,594,3.0
99,132,3.5
99,764,4.0
99,769,3.0
99,764,3.5
99,323,3.0
99,203,3.5
99,228,3.0
99,752,4.0
99,738,3.5
99,95,3.0
99,9,3.5
99,845,3.5
99,878,3.5
99,234,3.0
99,540,4.0
99,724,3.5
99,908,4.0
99,150,3.5
99,97,3.5
99,552,3.5
99,192,2.5
99,287,2.5
99,239,3.5
99,399,4.0
100,914,3.0
100,456,4.0
100,770,4.5
100,140,3.5
100,159,4.0
100,909,3.5
100,134,3.5
100,154,3.5
100,684,3.0
100,84,3.0
100,297,4.0
100,86,4.0
100,917,3.0
101,626,4.5
101,874,4.0
101,172,2.0
101,571,3.0
101,653,3.0
101,785,3.5
101,904,3.0
101,388,3.5
101,94,3.5
101,537,2.5
101,862,3.0
101,547,2.5
101,167,3.5
102,975,3.0
102,187,3.5
102,722,3.5
102,143,3.0
102,814,4.0
102,980,3.5
102,119,3.0
102,172,2.0
102,674,3.5
102,811,4.0
102,883,3.0
102,100,4.0
102,528,3.0
102,75,3.0
102,123,4.0
102,459,3.5
102,841,2.0
102,608,3.0
103,776,3.0
103,437,3.0
103,516,3.0
103,660,2.0
103,671,3.0
103,984,4.0
103,582,3.0
103,422,3.5
103,287,2.0
103,106,3.0
103,885,2.5
103,742,3.0
103,385,3.5
103,526,3.0
103,295,3.5
103,245,2.5
103,23,3.5
103,567,3.0
103,973,3.0
103,416,3.0
104,266,4.0
104,260,3.5
104,733,3.5
104,819,4.5
104,797,3.5
104,218,4.5
104,738,4.0
104,182,3.5
104,12,4.5
104,469,4.0
104,22,3.5
104,839,4.0
104,682,2.5
104,728,3.5
104,298,3.5
104,177,4.0
104,980,4.0
104,566,3.5
104,463,4.5
104,108,5.0
104,686,4.0
104,773,4.5
104,725,4.0
104,869,4.0
104,653,3.5
104,542,4.5
104,473,4.0
104,548,4.0
104,517,4.0
104,314,3.5
105,391,3.0
105,572,3.0
105,980,3.0
106,295,3.5
106,790,3.0
106,941,3.0
106,14,2.5
106,57,4.0
106,241,4.5
106,706,4.5
106,362,4.5
106,909,4.5
106,201,4.0
106,928,3.0
106,889,4.0
106,820,4.0
106,152,5.0
106,863,3.0
106,789,3.5
106,1,2.5
106,666,4.5
106,711,4.0
107,614,4.5
107,322,4.5
107,568,4.5
107,590,4.5
107,563,3.5
107,899,4.5
107,183,4.0
107,554,4.0
107,262,4.0
107,566,5.0
107,507,4.5
107,760,4.5
107,342,4.0
107,705,4.0
107,769,3.5
107,319,5.0
107,406,5.0
107,143,4.5
107,838,3.5
107,606,4.0
107,2,5.0
107,588,4.5
107,27,4.5
107,512,4.5
108,871,5.0
108,695,3.0
108,418,4.0
108,949,2.5
108,773,3.0
108,819,2.5
108,662,4.5
108,841,2.5
108,760,3.5
108,530,3.5
108,869,5.0
108,160,2.5
108,225,4.0
108,669,3.5
108,865,2.5
108,583,3.0
108,813,3.5
108,50,2.5
108,898,3.0
108,524,4.0
108,689,4.5
108,980,4.0
108,634,4.0
109,643,4.0
109,280,4.0
109,575,3.5
109,250,4.0
109,505,4.5
109,570,4.0
109,225,4.0
109,926,4.0
109,446,3.5
109,964,5.0
109,398,4.5
109,857,3.5
109,239,4.0
109,959,4.0
109,712,4.5
109,255,2.5
109,910,4.0
109,780,4.5
109,451,3.5
109,991,4.5
109,741,4.0
109,501,4.0
109,244,3.0
109,780,4.5
110,169,4.0
110,936,3.5
110,64,3.0
111,15,4.0
111,664,3.0
111,937,2.0
111,476,4.0
111,719,2.5
112,367,4.0
112,619,4.0
112,42,4.0
112,961,4.5
112,811,4.0
112,346,3.5
112,31,4.5
112,356,4.0
112,34,4.0
112,430,4.5
112,783,3.5
112,79,4.0
112,489,4.0
112,974,4.5
112,546,4.0
112,874,3.5
112,121,4.0
112,915,5.0
112,430,4.0
112,761,4.5
112,725,4.5
112,461,4.5
112,556,4.0
112,657,4.5
112,925,4.5
112,986,4.5
112,40,3.5
112,477,4.5
112,747,5.0
112,804,4.0
112,88,4.5
112,421,3.5
112,29,4.5
112,382,5.0
112,85,3.5
112,88,3.5
112,492,4.5
112,892,4.5
112,86,3.5
112,791,4.0
112,574,4.5
112,741,5.0
112,207,4.0
112,125,4.0
112,421,3.5
112,646,5.0
112,286,4.0
112,596,4.0
112,314,3.5
112,960,5.0
112,942,4.0
112,518,4.5
112,231,4.0
112,110,3.0
112,351,4.5
112,498,4.5
112,874,4.0
112,694,4.5
112,788,4.5
112,34,3.5
112,764,5.0
112,197,3.5
113,612,4.0
113,359,4.0
113,714,5.0
113,214,3.5
113,231,4.5
113,144,3.5
113,822,2.0
113,501,5.0
113,385,4.5
114,755,4.0
114,909,4.0
114,428,4.0
114,213,3.0
114,284,3.5
114,316,2.5
114,188,3.0
114,808,3.5
114,304,3.0
114,178,3.5
114,19,3.5
114,418,3.5
114,395,3.5
114,52,3.5
114,820,5.0
114,292,3.0
114,413,5.0
116,598,4.5
116,981,3.5
116,837,4.0
116,217,4.0
116,766,4.5
116,136,4.0
116,248,3.0
116,236,4.0
116,774,4.0
116,45,4.0
116,236,3.0
116,679,3.0
116,267,4.5
116,472,4.0
116,302,3.5
116,78,2.5
116,876,4.0
117,868,3.0
117,357,1.0
117,434,4.0
117,845,3.5
117,708,4.0
117,940,3.5
117,131,3.5
117,126,2.5
117,524,4.0
117,245,3.5
117,159,4.5
117,869,3.0
117,260,3.5
118,114,3.5
118,747,4.0
118,787,5.0
118,631,4.5
118,835,2.5
118,759,4.0
118,553,3.5
118,118,4.5
118,412,5.0
118,34,5.0
118,827,2.5
118,325,4.5
118,278,4.5
118,794,4.0
118,611,3.5
118,87,2.5
118,970,4.0
118,399,3.0
118,856,3.5
118,373,4.0
118,10,3.5
118,855,4.0
118,553,4.0
118,887,3.0
118,119,4.5
118,116,3.0
118,904,5.0
118,118,4.0
118,479,5.0
118,865,4.5
118,516,3.5
118,498,5.0
118,502,3.5
118,812,2.5
118,660,4.5
118,744,3.5
118,316,3.0
119,148,3.0
119,133,3.0
119,537,3.0
119,663,3.0
119,154,3.0
119,951,3.0
119,690,2.5
119,458,2.0
119,131,2.5
119,133,3.5
119,277,3.0
119,791,3.5
119,208,1.5
119,222,3.5
119,711,3.5
119,922,2.5
119,859,4.0
119,169,3.5
119,674,3.0
119,962,3.0
120,631,3.5
120,850,4.0
120,825,4.0
120,55,3.5
120,567,4.0
120,421,3.5
120,849,3.5
120,893,3.5
120,428,2.5
120,594,3.0
120,843,2.0
120,818,3.5
120,353,3.5
120,374,3.5
120,450,3.0
120,281,3.5
120,689,3.0
120,913,2.5
120,631,3.5
120,455,3.5
120,552,3.5
120,495,3.0
120,462,3.5
120,699,4.0
120,229,2.5
120,989,4.0
120,67,3.5
120,228,3.0
120,931,2.5
120,270,4.0
120,612,2.5
120,711,3.5
120,724,3.5
120,386,3.5
120,277,3.5
121,235,4.0
121,74,3.0
121,664,3.5
121,442,4.0
121,290,3.0
121,806,3.5
121,230,3.5
121,329,2.5
121,340,3.5
121,810,3.5
121,624,3.5
121,737,3.0
121,223,4.0
121,743,3.5
121,512,4.5
121,214,3.5
121,415,4.0
121,712,3.5
121,772,3.5
122,257,4.0
122,713,4.0
122,690,3.5
122,641,3.5
122,452,4.5
122,911,2.0
122,346,4.0
122,497,2.5
123,207,3.5
123,859,4.0
123,961,3.0
123,518,3.5
123,835,4.0
123,350,4.5
123,521,4.0
123,955,3.5
123,790,3.5
123,577,4.0
123,373,3.0
123,852,4.5
123,712,2.5
123,735,4.0
123,644,3.0
123,662,3.5
123,381,3.5
123,207,3.0
123,845,3.5
123,16,3.5
123,356,4.0
124,284,3.0
124,72,3.5
124,622,4.0
125,614,2.5
125,664,2.5
125,854,4.0
125,584,4.0
125,78,3.0
125,9,4.5
125,712,4.0
125,770,3.0
125,872,3.5
126,655,2.0
126,900,3.0
126,768,3.0
126,989,3.5
126,624,3.5
126,650,3.5
126,210,4.0
126,673,3.0
126,153,2.5
126,154,3.0
126,5,3.0
126,384,3.5
127,657,5.0
127,39,4.5
127,138,4.0
127,365,4.5
127,202,4.0
127,365,4.0
127,358,4.5
128,273,3.5
128,58,4.5
128,245,4.0
128,465,1.5
128,426,3.0
128,666,3.5
128,531,3.5
128,674,4.5
128,289,4.5
128,668,3.5
128,640,5.0
128,4,3.0
128,319,4.5
128,99,4.5
128,657,3.5
128,289,2.5
128,763,2.5
128,542,4.5
128,215,2.5
129,976,2.0
129,189,3.5
129,574,2.5
129,933,3.0
129,25,3.0
129,147,2.5
129,65,2.0
129,88,3.0
129,334,4.0
129,902,3.0
129,514,4.0
129,518,3.5
129,541,3.5
130,317,3.5
130,533,3.5
130,327,4.0
130,230,2.5
130,933,3.0
130,827,2.5
130,317,3.5
130,717,4.5
131,479,4.0
131,992,3.0
131,443,3.0
131,941,3.5
131,186,3.0
131,859,3.5
131,782,2.5
131,176,4.5
131,787,3.0
131,620,3.0
131,497,2.0
131,123,2.5
131,931,3.0
131,279,3.0
131,173,3.5
131,435,3.0
131,44,3.0
131,935,2.5
131,305,2.5
131,354,4.5
131,104,3.5
131,473,3.5
131,766,3.5
131,100,4.0
131,960,3.0
131,853,2.5
131,561,3.0
132,927,4.0
132,268,4.0
132,795,5.0
132,767,3.5
132,645,4.5
132,99,4.0
132,268,5.0
133,193,4.0
133,847,4.0
133,877,4.0
133,58,4.0
133,934,4.5
133,558,4.0
133,56,4.0
133,812,5.0
133,919,3.5
133,514,4.5
133,500,4.0
133,32,3.5
134,728,4.0
134,805,4.0
134,202,2.5
134,67,2.0
134,494,5.0
134,782,4.5
134,360,4.0
134,125,4.5
134,16,3.5
134,395,3.0
134,713,4.0
134,374,2.0
134,540,4.0
135,219,3.5
135,622,3.0
135,993,4.0
135,253,3.5
135,903,3.0
135,674,4.5
135,423,4.5
136,239,2.5
136,986,4.5
136,205,3.0
136,784,2.5
136,556,3.0
136,132,3.5
136,442,4.5
136,521,4.5
136,28,1.5
136,329,1.5
136,954,4.0
136,599,1.5
136,401,3.5
136,933,3.0
136,735,4.0
136,986,3.0
137,879,4.0
137,536,4.5
137,860,3.0
137,531,4.0
137,130,3.0
137,78,2.5
137,13,3.5
137,960,4.0
137,277,5.0
137,502,3.0
137,642,3.0
137,116,3.0
137,647,4.5
137,13,2.5
137,516,4.0
137,608,4.5
137,119,3.0
137,958,3.0
137,123,3.5
137,270,3.5
137,695,3.0
137,416,3.5
137,766,4.0
138,171,3.5
138,751,3.5
138,471,3.0
138,842,4.5
138,846,4.0
138,960,3.5
138,886,2.0
138,93,4.0
138,144,2.5
138,712,4.5
138,934,5.0
138,430,3.5
138,110,2.0
138,523,4.0
138,154,3.5
138,565,3.0
138,501,3.5
138,300,4.5
138,276,4.0
138,783,2.5
138,571,4.5
138,430,4.0
138,46,3.5
138,428,3.5
138,735,4.0
139,295,4.0
139,315,4.5
139,318,4.0
139,122,3.0
139,284,3.5
139,405,4.5
139,317,4.5
139,524,4.0
139,996,3.0
139,198,3.5
139,218,3.5
139,780,4.0
139,585,2.5
139,329,3.0
139,311,3.5
139,733,3.5
139,100,3.0
139,317,3.0
139,563,4.5
139,267,5.0
139,32,3.0
139,839,3.0
139,212,4.5
139,743,3.0
139,352,3.5
139,989,5.0
139,276,3.5
139,253,3.5
139,470,3.0
139,610,3.0
140,903,3.0
140,850,3.5
140,755,3.0
140,385,4.0
140,800,4.5
141,270,3.0
141,784,3.0
141,565,3.5
141,476,4.0
141,230,3.5
141,412,3.0
141,426,3.5
141,531,4.0
141,220,3.5
141,535,3.0
141,153,3.0
141,982,2.5
141,832,3.0
141,801,3.5
142,501,4.5
142,171,4.5
142,438,4.0
142,52,5.0
142,91,3.0
142,397,3.0
142,523,3.5
142,278,2.0
142,497,3.0
142,443,1.5
142,682,2.0
142,204,2.5
142,537,2.5
142,674,3.0
142,177,4.0
142,719,3.5
142,119,4.0
142,197,2.0
142,714,2.5
143,761,4.5
143,445,4.0
143,358,4.0
143,93,3.0
143,629,3.5
143,738,4.0
144,586,3.5
144,593,4.5
144,367,4.5
144,490,4.0
144,891,3.5
144,663,3.5
144,976,3.5
144,136,4.0
144,838,3.0
144,339,4.0
144,761,4.0
144,742,4.5
144,415,3.5
144,842,5.0
144,80,4.0
144,795,4.5
144,346,2.5
144,421,4.5
144,842,4.0
144,169,5.0
144,5,4.5
145,851,2.5
145,995,2.5
145,309,5.0
145,227,4.0
145,385,3.0
145,736,3.5
145,221,3.5
145,891,4.5
145,787,4.0
145,635,3.5
145,173,3.0
145,476,5.0
145,211,4.5
145,781,2.5
145,911,1.5
145,870,3.5
145,683,3.0
145,35,2.0
145,475,4.5
145,371,2.5
145,309,4.5
145,654,3.0
145,687,2.0
145,457,5.0
145,668,3.0
145,685,2.5
145,175,3.0
145,643,3.5
145,939,3.5
145,281,3.0
145,299,5.0
145,238,4.5
145,380,3.5
146,728,3.0
146,554,5.0
146,901,5.0
146,857,3.0
146,74,4.0
146,994,4.0
146,699,2.5
146,870,4.0
146,804,2.5
146,999,3.0
146,409,3.5
146,949,2.5
146,100,3.5
146,738,3.5
146,421,3.0
146,915,4.5
146,26,4.5
146,441,3.5
146,207,2.5
146,239,3.5
146,317,3.5
146,807,2.5
146,585,3.0
147,462,4.0
147,88,2.5
147,745,4.5
147,421,3.5
147,147,3.0
147,132,2.5
147,395,4.0
147,555,2.5
148,903,3.5
148,914,3.5
148,534,3.5
148,592,3.0
148,428,3.5
148,359,3.5
148,160,3.0
148,31,3.5
148,399,3.5
148,97,4.0
148,915,4.0
148,144,3.5
148,894,3.5
148,914,3.5
148,462,4.0
149,862,4.0
149,868,3.5
149,332,4.0
149,53,4.5
149,524,4.5
149,870,4.5
149,779,4.5
149,841,4.0
149,947,5.0
149,248,3.5
149,595,3.5
149,775,4.0
149,622,3.5
149,637,4.5
149,679,3.5
149,505,5.0
149,161,3.0
149,346,4.5
149,978,4.5
149,260,3.5
149,859,4.5
149,149,4.5
149,873,5.0
149,267,4.0
150,788,3.5
150,421,3.0
150,752,3.5
150,534,3.5
150,646,3.5
150,812,3.5
151,284,3.5
151,969,2.5
151,625,3.5
151,879,3.0
151,683,5.0
151,68,4.0
151,801,4.0
151,131,3.5
152,614,2.5
152,455,2.5
152,543,4.0
152,264,4.0
152,453,3.0
152,857,2.0
152,135,3.0
152,328,3.0
152,523,3.5
152,502,3.0
152,984,3.5
152,884,2.5
152,649,3.5
152,31,3.5
152,314,3.5
153,419,3.0
153,514,4.5
153,544,3.0
153,308,4.0
153,189,4.5
153,374,3.5
153,327,5.0
153,802,4.5
153,53,5.0
153,790,4.5
154,678,4.5
154,401,4.0
154,395,3.5
154,498,4.0
155,767,3.0
155,99,5.0
155,934,3.5
155,84,3.0
155,577,4.0
155,23,3.5
155,202,3.0
155,249,3.0
155,889,3.5
155,200,5.0
155,138,2.5
155,874,4.5
155,365,2.5
155,342,3.0
155,317,4.0
155,335,3.5
155,927,3.5
155,36,3.5
155,749,3.0
155,84,3.5
155,615,5.0
155,452,5.0
155,914,4.0
155,317,5.0
155,184,2.0
155,285,4.0
155,311,2.0
155,767,4.5
155,17,3.0
155,580,3.5
155,896,2.5
155,580,3.0
155,265,2.0
155,271,3.0
155,405,4.0
155,365,3.0
155,805,3.0
155,365,3.0
155,184,2.5
155,321,2.5
155,84,3.0
155,828,4.0
155,251,4.5
155,843,2.5
155,317,3.0
155,138,2.5
155,84,2.5
155,442,3.5
155,342,3.0
155,805,2.5
155,795,3.5
155,202,3.5
155,531,4.0
155,17,4.0
155,285,4.0
155,184,2.0
155,702,4.5
155,36,2.0
155,202,3.5
155,987,3.5
155,190,3.0
155,889,3.5
155,706,4.5
155,669,4.5
155,442,4.5
155,415,4.0
155,249,3.0
155,587,4.0
155,118,4.0
155,669,4.0
155,698,5.0
155,317,4.0
155,67,3.0
155,202,5.0
155,245,3.0
155,67,2.5
155,251,3.5
155,75,5.0
155,11,3.5
155,499,4.5
155,828,3.0
155,921,3.0
156,318,4.0
156,329,3.0
156,280,4.0
156,697,4.5
156,410,4.0
156,598,4.5
156,751,4.0
156,879,3.5
156,378,4.5
156,4,3.5
157,709,4.0
157,631,4.0
157,674,4.5
157,495,3.0
157,784,3.5
157,330,4.5
157,109,4.0
157,55,3.5
157,347,4.0
158,953,3.5
158,936,4.0
158,490,3.0
158,988,4.0
158,102,3.0
158,685,4.0
158,9,4.5
158,652,4.0
158,84,4.0
158,82,4.0
158,144,4.0
158,142,3.5
158,941,3.5
159,939,3.5
160,321,4.0
160,643,4.5
160,51,3.5
160,221,3.5
160,352,3.0
160,259,4.0
160,323,4.0
161,309,4.0
161,269,5.0
161,916,3.5
161,715,3.0
161,623,3.5
161,350,4.5
161,327,5.0
161,203,4.5
161,603,4.0
161,879,4.5
161,709,4.5
161,414,3.0
161,185,3.5
161,808,4.0
161,35,4.5
161,357,3.0
161,132,4.5
161,946,4.0
161,939,4.0
161,413,4.0
161,260,4.0
161,534,4.5
161,445,4.0
161,275,4.5
161,281,4.5
162,48,3.0
162,908,3.5
162,800,3.5
162,588,2.5
162,769,2.5
162,25,4.0
162,798,3.5
162,30,3.5
162,769,2.0
162,60,2.0
162,423,3.0
162,737,3.0
162,607,3.0
162,364,3.0
163,487,3.5
163,213,4.5
163,364,4.0
163,392,4.0
163,578,4.0
163,801,4.0
163,138,3.5
163,24,3.5
163,385,4.0
163,257,4.5
163,351,4.5
163,850,2.0
163,345,4.0
163,324,4.5
163,359,5.0
163,511,3.5
163,930,3.0
163,450,5.0
163,277,5.0
163,379,4.0
163,371,3.0
163,760,4.0
163,7,5.0
163,363,3.0
163,580,3.5
163,852,4.5
163,858,3.0
163,640,4.5
163,173,4.0
163,436,4.5
163,553,4.5
163,890,4.0
163,362,4.5
163,474,3.0
163,385,5.0
163,182,4.5
163,687,3.5
163,305,4.5
163,766,4.0
163,860,4.0
163,948,4.0
163,145,5.0
163,800,3.5
163,243,4.0
163,322,3.5
163,472,3.5
163,818,3.0
163,284,3.5
163,266,4.5
163,794,3.5
163,158,4.5
163,853,4.5
163,905,3.5
163,993,4.5
163,493,4.5
163,50,3.5
163,16,5.0
163,213,4.0
163,31,4.5
163,451,4.5
163,299,4.5
163,984,4.5
163,339,4.5
163,858,5.0
163,469,4.0
163,640,4.5
163,328,4.5
163,119,4.0
163,389,3.5
163,909,4.0
163,1000,3.5
163,793,5.0
163,700,4.5
163,340,3.5
163,861,4.5
163,361,3.5
163,325,4.5
163,439,5.0
163,564,4.0
163,863,3.5
163,179,5.0
163,884,3.5
163,808,4.5
163,212,5.0
163,30,4.0
163,47,3.5
164,678,4.0
164,836,4.5
164,26,4.5
164,226,4.5
164,396,4.0
164,364,4.0
164,176,4.5
164,665,3.5
164,942,4.0
164,958,4.0
164,915,4.5
164,20,4.5
164,309,4.5
164,156,4.0
164,518,4.0
164,261,3.5
164,159,4.5
164,609,5.0
164,230,4.5
164,651,5.0
164,827,4.0
164,958,4.5
164,377,3.5
164,59,4.5
164,366,4.5
164,586,3.5
164,88,4.0
164,945,4.5
164,135,4.5
164,953,4.5
164,896,3.5
164,366,4.0
165,830,4.0
165,516,3.5
165,322,4.0
165,837,2.5
165,504,3.0
165,393,2.0
165,853,2.0
165,665,3.0
165,727,3.0
165,363,3.0
165,536,3.0
165,835,5.0
165,371,3.0
165,303,3.5
165,469,2.0
165,709,4.5
165,434,4.5
165,756,3.0
165,665,2.5
165,927,2.0
165,8,3.5
165,703,2.0
165,954,2.0
165,474,4.0
165,412,2.5
165,116,3.0
165,58,3.0
165,625,3.5
165,444,4.0
165,783,2.0
166,944,5.0
166,701,4.5
166,357,4.5
166,452,4.5
166,912,5.0
166,236,4.5
166,97,4.0
166,88,4.0
166,889,4.5
166,512,4.0
166,540,4.5
166,193,4.5
166,425,4.5
166,807,4.5
166,839,4.0
166,623,4.0
166,55,4.5
166,55,4.0
166,678,4.5
167,424,4.0
167,961,5.0
167,635,3.5
167,384,4.0
167,571,3.5
167,629,3.0
167,430,5.0
167,831,4.0
167,816,4.0
167,408,3.0
167,804,4.0
167,628,3.5
167,518,3.5
167,639,4.0
167,531,4.5
167,492,4.5
167,7,5.0
167,711,3.0
167,565,4.0
168,504,4.5
168,940,5.0
168,894,4.0
168,720,5.0
168,166,4.0
168,504,4.0
168,770,4.0
168,917,4.0
168,722,4.5
168,337,4.0
168,764,4.5
168,308,3.5
168,666,4.0
168,506,3.5
168,201,3.5
168,610,4.0
168,844,4.5
168,90,5.0
168,388,4.0
168,386,4.5
168,507,4.5
168,505,4.5
169,34,2.5
169,648,3.5
169,749,2.5
169,347,3.0
169,635,3.0
169,90,3.5
169,318,4.0
169,191,1.5
169,982,5.0
169,427,3.0
169,133,4.0
169,596,4.5
169,867,4.0
169,544,3.5
169,565,4.5
169,588,4.5
169,143,4.5
169,546,4.0
169,29,3.5
169,886,3.0
169,430,4.5
169,127,4.0
169,757,4.0
169,621,3.5
169,5,3.5
169,263,3.5
169,457,3.5
169,864,3.5
